_,Id,CreatedDate,ProductLR__r,ProductLR__r.Url_Name__c,Petition_Type__c,Status,Petition_Details__r,Petition_Details__r.Content_Type__c,Petition_Details__r.Recommended_Category__c,Description,IsContentProfane__c,IsProfane__c,Category__c,Reason__c
[Case],500TV00000uCcsVYAS,2026-03-08T01:46:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,yawakomeno,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLsGbYAK,2026-03-10T20:06:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,SKNB,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCL5NYAW,2026-03-08T01:06:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,EMP,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uAzvGYAS,2026-03-07T10:39:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,TINP,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIC98YAG,2026-03-09T22:46:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,TTOK,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJJOiYAO,2026-03-10T04:33:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,LovingDemons,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG6HPYA0,2026-03-09T09:47:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,d0m_th3_b0mb_345,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uL087YAC,2026-03-10T16:31:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,SMB,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMhuIYAS,2026-03-11T02:23:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,AliAlaseeri,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uICP5YAO,2026-03-09T21:29:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,NEP,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDUkuYAG,2026-03-08T10:42:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,fuuga_0114,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDqjxYAC,2026-03-08T13:59:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Chez-MrEnglishGuy#RustEasy,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uICfEYAW,2026-03-09T20:17:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,小山雀大战肥猫咪,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDqn8YAC,2026-03-08T14:43:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,HEHS_美猴王,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uC295YAC,2026-03-07T19:30:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Stupid5298,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDUmSYAW,2026-03-08T09:07:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,34564734136435459896763315125656,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uF2CeYAK,2026-03-09T00:18:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,wiiwii97129,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDufdYAC,2026-03-08T16:40:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,うんちーぬ,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFfLyYAK,2026-03-09T05:17:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,YG-_-ENZO,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDufXYAS,2026-03-08T15:49:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,wanchanbupa,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uE2TLYA0,2026-03-08T16:02:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,OMAEHETADANEWWWW,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBWFkYAO,2026-03-07T15:13:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,iyr5419,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKztkYAC,2026-03-10T18:04:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,You suck,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBWFtYAO,2026-03-07T16:06:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,USG,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKG2BYAW,2026-03-10T12:49:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Valk-keyz,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uM9akYAC,2026-03-10T22:27:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Shotta SpaMz,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFN5mYAG,2026-03-09T02:37:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,peanol-2,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIDOLYA4,2026-03-09T20:11:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,TTOK,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFN7UYAW,2026-03-09T03:09:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Gomu Gomu No Aim,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFfU7YAK,2026-03-09T06:25:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,JR_ramirez707-_-,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMXQ8YAO,2026-03-11T00:07:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,sdofijsafd,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFfUFYA0,2026-03-09T07:10:44.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Ume__37mi__,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBMWYYA4,2026-03-07T13:29:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,铭,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIDbFYAW,2026-03-09T20:12:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,PDRN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKC3BYAW,2026-03-10T12:00:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,syookiru,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBFy0YAG,2026-03-07T11:38:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,건담 빠돌이,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJVpUYAW,2026-03-10T05:25:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,saccboy722gtc,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBhHlYAK,2026-03-07T18:22:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,LOL_Y0RuSL4yeR,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDqqVYAS,2026-03-08T14:39:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Horaizon's feet,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCf7NYAS,2026-03-08T02:31:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,XIMS,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIDueYAG,2026-03-09T20:42:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,rfcstuart420,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIDzXYAW,2026-03-09T21:02:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Lildihbigdreams,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKzdSYAS,2026-03-10T16:51:40.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,小秀不如大秀,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIE4KYAW,2026-03-09T21:07:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,YoMxrlon,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEpQrYAK,2026-03-09T00:24:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Assasin,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEIGFYA4,2026-03-08T17:41:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,wohaolei,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uK043YAC,2026-03-10T12:43:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,LingeringAgony,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEOtgYAG,2026-03-08T21:23:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Ozki_gamer,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIu8UYAS,2026-03-10T00:35:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,BusinYoManCherry,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDqs2YAC,2026-03-08T14:28:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,夢,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDqtZYAS,2026-03-08T14:25:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,armorial_brew4,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBICmYAO,2026-03-07T12:42:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,NOBE,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG6avYAC,2026-03-09T10:45:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,咖啡탄のDío,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEpVhYAK,2026-03-08T23:15:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,L00ny RL,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEfKnYAK,2026-03-08T20:11:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Yagami,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBWNjYAO,2026-03-07T14:18:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TH3xAM3RiiCAN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG6fVYAS,2026-03-09T09:34:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,XYU,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBkvTYAS,2026-03-07T17:57:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Belt2Ahh Ty,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uD8JBYA0,2026-03-08T06:41:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,石頭孝,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIEmBYAW,2026-03-09T21:58:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Lett meh eyp,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uE2T7YAK,2026-03-08T14:29:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,benchGOD69,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBdytYAC,2026-03-07T16:58:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TAKASHI,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uB3P1YAK,2026-03-07T11:03:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Cheaterkiller22,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJHhnYAG,2026-03-10T03:55:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,IWA,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG6ixYAC,2026-03-09T10:16:34.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,3463087230,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLs70YAC,2026-03-10T20:54:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,NeoGlauX,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJSBoYAO,2026-03-10T06:29:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,2358064278,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKzC0YAK,2026-03-10T15:57:19.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,一般音ゲー廃人ニキ,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIFI8YAO,2026-03-09T20:43:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Jim,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBkHLYA0,2026-03-07T18:58:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,apexlover699,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDr9nYAC,2026-03-08T15:13:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,mikaduki.3q,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG6qsYAC,2026-03-09T10:12:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,歌伝みぃる_VTuber,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG6qtYAC,2026-03-09T10:27:19.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Pulsar Gaming Gears PCMK3HE 60 H,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLRxyYAG,2026-03-10T19:20:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,haraheri dog,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCwXqYAK,2026-03-08T03:44:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,TTOK,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIFejYAG,2026-03-09T20:35:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Resident Evil Requiem = 15/10,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCf4MYAS,2026-03-08T03:30:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,YMGsolo,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBWNtYAO,2026-03-07T15:05:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,おにぎりイオリン_twitch,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJSCAYA4,2026-03-10T07:54:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,MukkyMurker,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDxrlYAC,2026-03-08T15:36:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,よんじぇーTikTok WWWWWWWW,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCt72YAC,2026-03-08T03:42:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Ki11erYoda,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIFwcYAG,2026-03-09T22:10:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TRAP SHOOTER172,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEUCUYA4,2026-03-08T19:23:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,IXIM,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBLdhYAG,2026-03-07T14:24:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,yuude2,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBmHMYA0,2026-03-07T17:51:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,BlackLight_1024,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBe0VYAS,2026-03-07T17:14:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,GYBL6,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIG1UYAW,2026-03-09T22:04:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Eddie Smurphy,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIG2uYAG,2026-03-09T20:27:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Ceph | Love,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDuZ3YAK,2026-03-08T14:42:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,AKFK,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDrFzYAK,2026-03-08T14:02:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Глистунчик,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIG9TYAW,2026-03-09T21:04:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Locke,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJje3YAC,2026-03-10T08:29:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,HARH,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCLLZYA4,2026-03-07T23:50:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Snrq7333,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFfieYAC,2026-03-09T06:09:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,PDRN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJjatYAC,2026-03-10T08:44:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,藤井 樹,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIGg1YAG,2026-03-09T21:53:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,sum baby oil,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG75KYAS,2026-03-09T09:45:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,网恋被骗8个大电,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG75LYAS,2026-03-09T09:47:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TEIOTOPGUN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJFJLYA4,2026-03-10T06:06:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,wakame-touhu511,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uB8yMYAS,2026-03-07T13:14:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Nero67,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDrKsYAK,2026-03-08T13:38:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,GF yuichan,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uF2aqYAC,2026-03-09T00:40:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,dihlicious,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEfRVYA0,2026-03-08T22:44:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,lupine-uplift35,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLD0VYAW,2026-03-10T17:22:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Winky Linky,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDV7TYAW,2026-03-08T09:37:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,DOKI,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCt79YAC,2026-03-08T03:54:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,ZACO,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKz3yYAC,2026-03-10T16:41:38.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,goimu,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBWPJYA4,2026-03-07T14:07:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,RDL,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uB8ZuYAK,2026-03-07T11:01:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,1VGER,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uD1vpYAC,2026-03-08T04:56:42.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,HAPPY PISTOL,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIh83YAC,2026-03-09T23:40:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,GOON,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG7BmYAK,2026-03-09T09:42:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,DM4B,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIHS1YAO,2026-03-09T21:10:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,うんち,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIHSBYA4,2026-03-09T21:59:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Tu es tilté BouBou,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKyxYYAS,2026-03-10T16:49:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,MSTF,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBIEMYA4,2026-03-07T12:57:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,^^*,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uE9bCYAS,2026-03-08T17:57:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,gby-_meW,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCoXPYA0,2026-03-08T04:11:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,PTJ,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
